ID,eventName,signYear,endYearEstimated,signWithCountry,type,category
25,defense cooperation agreement,1994,2000,Germany,general,DCA
65,defense cooperation agreement,1999,2005,Bulgaria,general,DIC
25,defense cooperation agreement,1999,2005,Germany,general,DIC
65,defense cooperation agreement,2008,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,2008,2010,Germany,sector,TREX
65,defense cooperation agreement,2003,2009,Moldova,general,DCA
116,defense cooperation agreement,2003,2009,Germany,general,DCA
65,defense cooperation agreement,1996,2010,Russia,general,DIC
147,defense cooperation agreement,1996,2010,Germany,general,DIC
65,defense cooperation agreement,1994,2000,Estonia,general,DCA
57,defense cooperation agreement,1994,2000,Germany,general,DCA
65,defense cooperation agreement,1994,2000,Latvia,general,DCA
96,defense cooperation agreement,1994,2000,Germany,general,DCA
65,defense cooperation agreement,1994,2010,Lithuania,general,DCA
102,defense cooperation agreement,1994,2010,Germany,general,DCA
65,defense cooperation agreement,2004,2010,Lithuania,general,DCA
102,defense cooperation agreement,2004,2010,Germany,general,DCA
65,defense cooperation agreement,2010,2010,Lithuania,general,DCA
102,defense cooperation agreement,2010,2010,Germany,general,DCA
65,defense cooperation agreement,1993,2010,Ukraine,general,DCA
187,defense cooperation agreement,1993,2010,Germany,general,DCA
65,defense cooperation agreement,1997,2005,Ukraine,general,DIC
187,defense cooperation agreement,1997,2005,Germany,general,DIC
65,defense cooperation agreement,2007,2010,Armenia,general,DCA
7,defense cooperation agreement,2007,2010,Germany,general,DCA
65,defense cooperation agreement,2006,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2006,2010,Germany,general,DCA
65,defense cooperation agreement,2003,2009,Finland,general,DIC
60,defense cooperation agreement,2003,2009,Germany,general,DIC
65,defense cooperation agreement,1994,2007,Sweden,general,DIC
171,defense cooperation agreement,1994,2007,Germany,general,DIC
65,defense cooperation agreement,2009,2010,Sweden,general,DIC
171,defense cooperation agreement,2009,2010,Germany,general,DIC
65,defense cooperation agreement,1996,2010,South Africa,general,DCA
164,defense cooperation agreement,1996,2010,Germany,general,DCA
65,defense cooperation agreement,1999,2010,South Africa,general,DIC
164,defense cooperation agreement,1999,2010,Germany,general,DIC
65,defense cooperation agreement,2003,2010,Tunisia,general,DCA
182,defense cooperation agreement,2003,2010,Germany,general,DCA
65,defense cooperation agreement,2009,2010,Turkey,general,DIC
183,defense cooperation agreement,2009,2010,Germany,general,DIC
65,defense cooperation agreement,2009,2010,Jordan,general,DCA
88,defense cooperation agreement,2009,2010,Germany,general,DCA
65,defense cooperation agreement,1997,2003,United Arab Emirates,sector,PROCUREMENT
188,defense cooperation agreement,1997,2003,Germany,sector,PROCUREMENT
65,defense cooperation agreement,2001,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,2001,2010,Germany,general,DCA
65,defense cooperation agreement,2008,2010,Mongolia,general,DCA
118,defense cooperation agreement,2008,2010,Germany,general,DCA
65,defense cooperation agreement,2001,2007,India,sector,COMMISSION
79,defense cooperation agreement,2001,2007,Germany,sector,COMMISSION
65,defense cooperation agreement,2006,2010,India,general,DCA
79,defense cooperation agreement,2006,2010,Germany,general,DCA
142,defense cooperation agreement,1991,1997,Czechoslovakia,general,DCA
207,defense cooperation agreement,1991,1997,Poland,general,DCA
142,defense cooperation agreement,1996,2010,Czech Republic,general,DCA
46,defense cooperation agreement,1996,2010,Poland,general,DCA
142,defense cooperation agreement,1997,2010,Czech Republic,sector,TREX
46,defense cooperation agreement,1997,2010,Poland,sector,TREX
142,defense cooperation agreement,1997,2010,Czech Republic,sector,RESEARCH
46,defense cooperation agreement,1997,2010,Poland,sector,RESEARCH
142,defense cooperation agreement,1993,1999,Slovakia,general,DCA
160,defense cooperation agreement,1993,1999,Poland,general,DCA
142,defense cooperation agreement,2000,2006,Slovakia,sector,TREX
160,defense cooperation agreement,2000,2006,Poland,sector,TREX
142,defense cooperation agreement,1996,2010,Albania,general,DCA
1,defense cooperation agreement,1996,2010,Poland,general,DCA
142,defense cooperation agreement,2003,2010,Albania,general,DCA
1,defense cooperation agreement,2003,2010,Poland,general,DCA
142,defense cooperation agreement,1996,2010,Macedonia,general,DCA
104,defense cooperation agreement,1996,2010,Poland,general,DCA
142,defense cooperation agreement,2010,2010,Macedonia,general,DCA
104,defense cooperation agreement,2010,2010,Poland,general,DCA
142,defense cooperation agreement,1998,2010,Slovenia,general,DCA
161,defense cooperation agreement,1998,2010,Poland,general,DCA
142,defense cooperation agreement,1992,2010,Greece,general,DCA
67,defense cooperation agreement,1992,2010,Poland,general,DCA
142,defense cooperation agreement,2004,2010,Greece,general,DIC
67,defense cooperation agreement,2004,2010,Poland,general,DIC
142,defense cooperation agreement,1994,2000,Bulgaria,general,DCA
25,defense cooperation agreement,1994,2000,Poland,general,DCA
142,defense cooperation agreement,1998,2010,Moldova,general,DCA
116,defense cooperation agreement,1998,2010,Poland,general,DCA
142,defense cooperation agreement,2003,2010,Russia,general,DIC
147,defense cooperation agreement,2003,2010,Poland,general,DIC
142,defense cooperation agreement,1995,2001,Estonia,general,DCA
57,defense cooperation agreement,1995,2001,Poland,general,DCA
142,defense cooperation agreement,1992,2010,Latvia,general,DCA
96,defense cooperation agreement,1992,2010,Poland,general,DCA
142,defense cooperation agreement,2002,2008,Latvia,general,DCA
96,defense cooperation agreement,2002,2008,Poland,general,DCA
142,defense cooperation agreement,1993,2001,Lithuania,general,DCA
102,defense cooperation agreement,1993,2001,Poland,general,DCA
142,defense cooperation agreement,1998,2004,Lithuania,general,DCA
102,defense cooperation agreement,1998,2004,Poland,general,DCA
142,defense cooperation agreement,2001,2010,Lithuania,general,DCA
102,defense cooperation agreement,2001,2010,Poland,general,DCA
142,defense cooperation agreement,2010,2010,Lithuania,general,DCA
102,defense cooperation agreement,2010,2010,Poland,general,DCA
142,defense cooperation agreement,1993,2010,Ukraine,general,DCA
187,defense cooperation agreement,1993,2010,Poland,general,DCA
142,defense cooperation agreement,1996,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1996,2010,Poland,sector,TREX
142,defense cooperation agreement,1996,2010,Ukraine,general,DIC
187,defense cooperation agreement,1996,2010,Poland,general,DIC
142,defense cooperation agreement,1996,2010,Ukraine,sector,RESEARCH
187,defense cooperation agreement,1996,2010,Poland,sector,RESEARCH
142,defense cooperation agreement,1993,1999,Belarus,general,DCA
15,defense cooperation agreement,1993,1999,Poland,general,DCA
142,defense cooperation agreement,1994,2000,Belarus,general,DCA
15,defense cooperation agreement,1994,2000,Poland,general,DCA
142,defense cooperation agreement,2004,2010,Armenia,general,DCA
7,defense cooperation agreement,2004,2010,Poland,general,DCA
142,defense cooperation agreement,1996,2010,Georgia,general,DCA
64,defense cooperation agreement,1996,2010,Poland,general,DCA
142,defense cooperation agreement,2005,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2005,2010,Poland,general,DCA
142,defense cooperation agreement,1997,2005,Finland,general,DIC
60,defense cooperation agreement,1997,2005,Poland,general,DIC
142,defense cooperation agreement,2005,2010,Finland,general,DIC
60,defense cooperation agreement,2005,2010,Poland,general,DIC
142,defense cooperation agreement,1994,2010,Sweden,general,DIC
171,defense cooperation agreement,1994,2010,Poland,general,DIC
142,defense cooperation agreement,1996,2002,Norway,general,DCA
132,defense cooperation agreement,1996,2002,Poland,general,DCA
142,defense cooperation agreement,2010,2010,Norway,general,DIC
132,defense cooperation agreement,2010,2010,Poland,general,DIC
142,defense cooperation agreement,1993,1999,Denmark,general,DCA
47,defense cooperation agreement,1993,1999,Poland,general,DCA
142,defense cooperation agreement,1999,2010,South Africa,general,DIC
164,defense cooperation agreement,1999,2010,Poland,general,DIC
142,defense cooperation agreement,1994,2010,Turkey,general,DIC
183,defense cooperation agreement,1994,2010,Poland,general,DIC
142,defense cooperation agreement,1997,2010,Turkey,general,DCA
183,defense cooperation agreement,1997,2010,Poland,general,DCA
142,defense cooperation agreement,1998,2010,Turkey,sector,TREX
183,defense cooperation agreement,1998,2010,Poland,sector,TREX
142,defense cooperation agreement,2004,2010,Iraq,sector,PROCUREMENT
82,defense cooperation agreement,2004,2010,Poland,sector,PROCUREMENT
142,defense cooperation agreement,1994,2000,Israel,general,DIC
84,defense cooperation agreement,1994,2000,Poland,general,DIC
142,defense cooperation agreement,2004,2010,Israel,general,DIC
84,defense cooperation agreement,2004,2010,Poland,general,DIC
142,defense cooperation agreement,2003,2009,Tajikistan,general,DIC
175,defense cooperation agreement,2003,2009,Poland,general,DIC
142,defense cooperation agreement,2002,2008,Uzbekistan,general,DCA
192,defense cooperation agreement,2002,2008,Poland,general,DCA
142,defense cooperation agreement,2007,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,2007,2010,Poland,general,DIC
142,defense cooperation agreement,2009,2010,China,general,DCA
35,defense cooperation agreement,2009,2010,Poland,general,DCA
142,defense cooperation agreement,2003,2010,India,general,DCA
79,defense cooperation agreement,2003,2010,Poland,general,DCA
142,defense cooperation agreement,2010,2010,Vietnam,general,DCA
195,defense cooperation agreement,2010,2010,Poland,general,DCA
142,defense cooperation agreement,2004,2010,Indonesia,general,DIC
80,defense cooperation agreement,2004,2010,Poland,general,DIC
142,defense cooperation agreement,2006,2010,Indonesia,general,DCA
80,defense cooperation agreement,2006,2010,Poland,general,DCA
9,defense cooperation agreement,1992,2010,Czechoslovakia,general,DCA
207,defense cooperation agreement,1992,2010,Austria,general,DCA
9,defense cooperation agreement,1992,2010,Czech Republic,general,DCA
46,defense cooperation agreement,1992,2010,Austria,general,DCA
9,defense cooperation agreement,1993,1999,Slovakia,general,DCA
160,defense cooperation agreement,1993,1999,Austria,general,DCA
9,defense cooperation agreement,1993,1999,Albania,general,DCA
1,defense cooperation agreement,1993,1999,Austria,general,DCA
9,defense cooperation agreement,2006,2010,Yugoslavia,general,DCA
206,defense cooperation agreement,2006,2010,Austria,general,DCA
9,defense cooperation agreement,1993,2010,Slovenia,general,DCA
161,defense cooperation agreement,1993,2010,Austria,general,DCA
9,defense cooperation agreement,1993,1999,Bulgaria,general,DCA
25,defense cooperation agreement,1993,1999,Austria,general,DCA
9,defense cooperation agreement,1995,2001,Romania,general,DCA
146,defense cooperation agreement,1995,2001,Austria,general,DCA
9,defense cooperation agreement,1998,2004,Latvia,general,DCA
96,defense cooperation agreement,1998,2004,Austria,general,DCA
9,defense cooperation agreement,1995,2010,Ukraine,general,DCA
187,defense cooperation agreement,1995,2010,Austria,general,DCA
9,defense cooperation agreement,1994,2000,Armenia,general,DCA
7,defense cooperation agreement,1994,2000,Austria,general,DCA
9,defense cooperation agreement,1994,2000,Finland,general,DIC
60,defense cooperation agreement,1994,2000,Austria,general,DIC
9,defense cooperation agreement,2006,2010,Sweden,general,DCA
171,defense cooperation agreement,2006,2010,Austria,general,DCA
9,defense cooperation agreement,2002,2008,Iran,sector,PROCUREMENT
81,defense cooperation agreement,2002,2008,Austria,sector,PROCUREMENT
77,defense cooperation agreement,1991,2010,Czechoslovakia,general,DCA
207,defense cooperation agreement,1991,2010,Hungary,general,DCA
77,defense cooperation agreement,1991,2010,Czech Republic,general,DCA
46,defense cooperation agreement,1991,2010,Hungary,general,DCA
77,defense cooperation agreement,1999,2010,Czech Republic,sector,TREX
46,defense cooperation agreement,1999,2010,Hungary,sector,TREX
77,defense cooperation agreement,1993,1999,Slovakia,general,DCA
160,defense cooperation agreement,1993,1999,Hungary,general,DCA
77,defense cooperation agreement,1998,2010,Slovakia,general,DCA
160,defense cooperation agreement,1998,2010,Hungary,general,DCA
77,defense cooperation agreement,2009,2010,Slovakia,general,DCA
160,defense cooperation agreement,2009,2010,Hungary,general,DCA
77,defense cooperation agreement,1993,1999,Albania,general,DCA
1,defense cooperation agreement,1993,1999,Hungary,general,DCA
77,defense cooperation agreement,1995,2001,Albania,general,DCA
1,defense cooperation agreement,1995,2001,Hungary,general,DCA
77,defense cooperation agreement,2009,2010,Macedonia,sector,TREX
104,defense cooperation agreement,2009,2010,Hungary,sector,TREX
77,defense cooperation agreement,1996,2001,Croatia,general,DCA
43,defense cooperation agreement,1996,2001,Hungary,general,DCA
77,defense cooperation agreement,2010,2010,Yugoslavia,general,DCA
206,defense cooperation agreement,2010,2010,Hungary,general,DCA
77,defense cooperation agreement,1992,1998,Slovenia,general,DCA
161,defense cooperation agreement,1992,1998,Hungary,general,DCA
77,defense cooperation agreement,1998,2010,Slovenia,general,DCA
161,defense cooperation agreement,1998,2010,Hungary,general,DCA
